GeoFips,GeoName,LineCode,IndustryName
36000,New York,45,Real GDP by state: Information (51)
36000,New York,51,Real GDP by state: Finance and insurance (52)
36000,New York,56,Real GDP by state: Real estate and rental and leasing (53)
36000,New York,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
36000,New York,60,"Real GDP by state: Professional, scientific, and technical services (54)"
36000,New York,64,Real GDP by state: Management of companies and enterprises (55)
36000,New York,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
36000,New York,69,Real GDP by state: Educational services (61)
36000,New York,70,Real GDP by state: Health care and social assistance (62)
36000,New York,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
36000,New York,79,Real GDP by state: Accommodation and food services (72)
36000,New York,82,Real GDP by state: Other services (except government and government enterprises) (81)
36000,New York,83,Real GDP by state: Government and government enterprises (92)
36000,New York,84,Real GDP by state: Federal civilian
36000,New York,85,Real GDP by state: Military
36000,New York,86,Real GDP by state: State and local
37000,North Carolina,1,Real GDP by state: All industry total
37000,North Carolina,10,Real GDP by state: Utilities (22)
37000,North Carolina,11,Real GDP by state: Construction (23)
37000,North Carolina,12,Real GDP by state: Manufacturing (31-33)
37000,North Carolina,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
37000,North Carolina,2,Real GDP by state: Private industries
37000,North Carolina,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
37000,North Carolina,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
37000,North Carolina,34,Real GDP by state: Wholesale trade (42)
37000,North Carolina,35,Real GDP by state: Retail trade (44-45)
37000,North Carolina,36,Real GDP by state: Transportation and warehousing (48-49)
37000,North Carolina,45,Real GDP by state: Information (51)
37000,North Carolina,51,Real GDP by state: Finance and insurance (52)
37000,North Carolina,56,Real GDP by state: Real estate and rental and leasing (53)
37000,North Carolina,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
37000,North Carolina,60,"Real GDP by state: Professional, scientific, and technical services (54)"
37000,North Carolina,64,Real GDP by state: Management of companies and enterprises (55)
37000,North Carolina,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
37000,North Carolina,69,Real GDP by state: Educational services (61)
37000,North Carolina,70,Real GDP by state: Health care and social assistance (62)
37000,North Carolina,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
37000,North Carolina,79,Real GDP by state: Accommodation and food services (72)
37000,North Carolina,82,Real GDP by state: Other services (except government and government enterprises) (81)
37000,North Carolina,83,Real GDP by state: Government and government enterprises (92)
37000,North Carolina,84,Real GDP by state: Federal civilian
37000,North Carolina,85,Real GDP by state: Military
37000,North Carolina,86,Real GDP by state: State and local
38000,North Dakota,1,Real GDP by state: All industry total
38000,North Dakota,10,Real GDP by state: Utilities (22)
38000,North Dakota,11,Real GDP by state: Construction (23)
38000,North Dakota,12,Real GDP by state: Manufacturing (31-33)
38000,North Dakota,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
38000,North Dakota,2,Real GDP by state: Private industries
38000,North Dakota,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
38000,North Dakota,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
38000,North Dakota,34,Real GDP by state: Wholesale trade (42)
38000,North Dakota,35,Real GDP by state: Retail trade (44-45)
38000,North Dakota,36,Real GDP by state: Transportation and warehousing (48-49)
38000,North Dakota,45,Real GDP by state: Information (51)
38000,North Dakota,51,Real GDP by state: Finance and insurance (52)
38000,North Dakota,56,Real GDP by state: Real estate and rental and leasing (53)
38000,North Dakota,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
38000,North Dakota,60,"Real GDP by state: Professional, scientific, and technical services (54)"
38000,North Dakota,64,Real GDP by state: Management of companies and enterprises (55)
38000,North Dakota,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
38000,North Dakota,69,Real GDP by state: Educational services (61)
38000,North Dakota,70,Real GDP by state: Health care and social assistance (62)
38000,North Dakota,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
38000,North Dakota,79,Real GDP by state: Accommodation and food services (72)
38000,North Dakota,82,Real GDP by state: Other services (except government and government enterprises) (81)
38000,North Dakota,83,Real GDP by state: Government and government enterprises (92)
38000,North Dakota,84,Real GDP by state: Federal civilian
38000,North Dakota,85,Real GDP by state: Military
38000,North Dakota,86,Real GDP by state: State and local
39000,Ohio,1,Real GDP by state: All industry total
39000,Ohio,10,Real GDP by state: Utilities (22)
39000,Ohio,11,Real GDP by state: Construction (23)
39000,Ohio,12,Real GDP by state: Manufacturing (31-33)
39000,Ohio,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
39000,Ohio,2,Real GDP by state: Private industries
39000,Ohio,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
39000,Ohio,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
39000,Ohio,34,Real GDP by state: Wholesale trade (42)
39000,Ohio,35,Real GDP by state: Retail trade (44-45)
39000,Ohio,36,Real GDP by state: Transportation and warehousing (48-49)
39000,Ohio,45,Real GDP by state: Information (51)
39000,Ohio,51,Real GDP by state: Finance and insurance (52)
39000,Ohio,56,Real GDP by state: Real estate and rental and leasing (53)
39000,Ohio,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
39000,Ohio,60,"Real GDP by state: Professional, scientific, and technical services (54)"
39000,Ohio,64,Real GDP by state: Management of companies and enterprises (55)
39000,Ohio,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
39000,Ohio,69,Real GDP by state: Educational services (61)
39000,Ohio,70,Real GDP by state: Health care and social assistance (62)
39000,Ohio,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
39000,Ohio,79,Real GDP by state: Accommodation and food services (72)
39000,Ohio,82,Real GDP by state: Other services (except government and government enterprises) (81)
39000,Ohio,83,Real GDP by state: Government and government enterprises (92)
39000,Ohio,84,Real GDP by state: Federal civilian
39000,Ohio,85,Real GDP by state: Military
39000,Ohio,86,Real GDP by state: State and local
40000,Oklahoma,1,Real GDP by state: All industry total
40000,Oklahoma,10,Real GDP by state: Utilities (22)
40000,Oklahoma,11,Real GDP by state: Construction (23)
40000,Oklahoma,12,Real GDP by state: Manufacturing (31-33)
40000,Oklahoma,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
40000,Oklahoma,2,Real GDP by state: Private industries
40000,Oklahoma,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
40000,Oklahoma,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
40000,Oklahoma,34,Real GDP by state: Wholesale trade (42)
40000,Oklahoma,35,Real GDP by state: Retail trade (44-45)
40000,Oklahoma,36,Real GDP by state: Transportation and warehousing (48-49)
40000,Oklahoma,45,Real GDP by state: Information (51)
40000,Oklahoma,51,Real GDP by state: Finance and insurance (52)
40000,Oklahoma,56,Real GDP by state: Real estate and rental and leasing (53)
40000,Oklahoma,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
40000,Oklahoma,60,"Real GDP by state: Professional, scientific, and technical services (54)"
40000,Oklahoma,64,Real GDP by state: Management of companies and enterprises (55)
40000,Oklahoma,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
40000,Oklahoma,69,Real GDP by state: Educational services (61)
40000,Oklahoma,70,Real GDP by state: Health care and social assistance (62)
40000,Oklahoma,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
40000,Oklahoma,79,Real GDP by state: Accommodation and food services (72)
40000,Oklahoma,82,Real GDP by state: Other services (except government and government enterprises) (81)
40000,Oklahoma,83,Real GDP by state: Government and government enterprises (92)
40000,Oklahoma,84,Real GDP by state: Federal civilian
40000,Oklahoma,85,Real GDP by state: Military
40000,Oklahoma,86,Real GDP by state: State and local
41000,Oregon,1,Real GDP by state: All industry total
41000,Oregon,10,Real GDP by state: Utilities (22)
41000,Oregon,11,Real GDP by state: Construction (23)
41000,Oregon,12,Real GDP by state: Manufacturing (31-33)
41000,Oregon,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
41000,Oregon,2,Real GDP by state: Private industries
41000,Oregon,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
41000,Oregon,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
41000,Oregon,34,Real GDP by state: Wholesale trade (42)
41000,Oregon,35,Real GDP by state: Retail trade (44-45)
41000,Oregon,36,Real GDP by state: Transportation and warehousing (48-49)
41000,Oregon,45,Real GDP by state: Information (51)
41000,Oregon,51,Real GDP by state: Finance and insurance (52)
41000,Oregon,56,Real GDP by state: Real estate and rental and leasing (53)
41000,Oregon,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
41000,Oregon,60,"Real GDP by state: Professional, scientific, and technical services (54)"
41000,Oregon,64,Real GDP by state: Management of companies and enterprises (55)
41000,Oregon,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
41000,Oregon,69,Real GDP by state: Educational services (61)
41000,Oregon,70,Real GDP by state: Health care and social assistance (62)
41000,Oregon,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
41000,Oregon,79,Real GDP by state: Accommodation and food services (72)
41000,Oregon,82,Real GDP by state: Other services (except government and government enterprises) (81)
41000,Oregon,83,Real GDP by state: Government and government enterprises (92)
41000,Oregon,84,Real GDP by state: Federal civilian
41000,Oregon,85,Real GDP by state: Military
41000,Oregon,86,Real GDP by state: State and local
42000,Pennsylvania,1,Real GDP by state: All industry total
42000,Pennsylvania,10,Real GDP by state: Utilities (22)
42000,Pennsylvania,11,Real GDP by state: Construction (23)
42000,Pennsylvania,12,Real GDP by state: Manufacturing (31-33)
42000,Pennsylvania,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
42000,Pennsylvania,2,Real GDP by state: Private industries
42000,Pennsylvania,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
42000,Pennsylvania,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
42000,Pennsylvania,34,Real GDP by state: Wholesale trade (42)
42000,Pennsylvania,35,Real GDP by state: Retail trade (44-45)
42000,Pennsylvania,36,Real GDP by state: Transportation and warehousing (48-49)
42000,Pennsylvania,45,Real GDP by state: Information (51)
42000,Pennsylvania,51,Real GDP by state: Finance and insurance (52)
42000,Pennsylvania,56,Real GDP by state: Real estate and rental and leasing (53)
42000,Pennsylvania,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
42000,Pennsylvania,60,"Real GDP by state: Professional, scientific, and technical services (54)"
42000,Pennsylvania,64,Real GDP by state: Management of companies and enterprises (55)
42000,Pennsylvania,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
42000,Pennsylvania,69,Real GDP by state: Educational services (61)
42000,Pennsylvania,70,Real GDP by state: Health care and social assistance (62)
42000,Pennsylvania,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
42000,Pennsylvania,79,Real GDP by state: Accommodation and food services (72)
42000,Pennsylvania,82,Real GDP by state: Other services (except government and government enterprises) (81)
42000,Pennsylvania,83,Real GDP by state: Government and government enterprises (92)
42000,Pennsylvania,84,Real GDP by state: Federal civilian
42000,Pennsylvania,85,Real GDP by state: Military
42000,Pennsylvania,86,Real GDP by state: State and local
44000,Rhode Island,1,Real GDP by state: All industry total
44000,Rhode Island,10,Real GDP by state: Utilities (22)
44000,Rhode Island,11,Real GDP by state: Construction (23)
44000,Rhode Island,12,Real GDP by state: Manufacturing (31-33)
44000,Rhode Island,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
44000,Rhode Island,2,Real GDP by state: Private industries
44000,Rhode Island,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
44000,Rhode Island,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
44000,Rhode Island,34,Real GDP by state: Wholesale trade (42)
44000,Rhode Island,35,Real GDP by state: Retail trade (44-45)
44000,Rhode Island,36,Real GDP by state: Transportation and warehousing (48-49)
44000,Rhode Island,45,Real GDP by state: Information (51)
44000,Rhode Island,51,Real GDP by state: Finance and insurance (52)
44000,Rhode Island,56,Real GDP by state: Real estate and rental and leasing (53)
44000,Rhode Island,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
44000,Rhode Island,60,"Real GDP by state: Professional, scientific, and technical services (54)"
44000,Rhode Island,64,Real GDP by state: Management of companies and enterprises (55)
44000,Rhode Island,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
44000,Rhode Island,69,Real GDP by state: Educational services (61)
44000,Rhode Island,70,Real GDP by state: Health care and social assistance (62)
44000,Rhode Island,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
44000,Rhode Island,79,Real GDP by state: Accommodation and food services (72)
44000,Rhode Island,82,Real GDP by state: Other services (except government and government enterprises) (81)
44000,Rhode Island,83,Real GDP by state: Government and government enterprises (92)
44000,Rhode Island,84,Real GDP by state: Federal civilian
44000,Rhode Island,85,Real GDP by state: Military
44000,Rhode Island,86,Real GDP by state: State and local
45000,South Carolina,1,Real GDP by state: All industry total
45000,South Carolina,10,Real GDP by state: Utilities (22)
45000,South Carolina,11,Real GDP by state: Construction (23)
45000,South Carolina,12,Real GDP by state: Manufacturing (31-33)
45000,South Carolina,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
45000,South Carolina,2,Real GDP by state: Private industries
45000,South Carolina,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
45000,South Carolina,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
45000,South Carolina,34,Real GDP by state: Wholesale trade (42)
45000,South Carolina,35,Real GDP by state: Retail trade (44-45)
45000,South Carolina,36,Real GDP by state: Transportation and warehousing (48-49)
45000,South Carolina,45,Real GDP by state: Information (51)
45000,South Carolina,51,Real GDP by state: Finance and insurance (52)
45000,South Carolina,56,Real GDP by state: Real estate and rental and leasing (53)
45000,South Carolina,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
45000,South Carolina,60,"Real GDP by state: Professional, scientific, and technical services (54)"
45000,South Carolina,64,Real GDP by state: Management of companies and enterprises (55)
45000,South Carolina,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
45000,South Carolina,69,Real GDP by state: Educational services (61)
45000,South Carolina,70,Real GDP by state: Health care and social assistance (62)
45000,South Carolina,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
45000,South Carolina,79,Real GDP by state: Accommodation and food services (72)
45000,South Carolina,82,Real GDP by state: Other services (except government and government enterprises) (81)
45000,South Carolina,83,Real GDP by state: Government and government enterprises (92)
45000,South Carolina,84,Real GDP by state: Federal civilian
45000,South Carolina,85,Real GDP by state: Military
45000,South Carolina,86,Real GDP by state: State and local
46000,South Dakota,1,Real GDP by state: All industry total
46000,South Dakota,10,Real GDP by state: Utilities (22)
46000,South Dakota,11,Real GDP by state: Construction (23)
46000,South Dakota,12,Real GDP by state: Manufacturing (31-33)
46000,South Dakota,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
46000,South Dakota,2,Real GDP by state: Private industries
46000,South Dakota,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
46000,South Dakota,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
46000,South Dakota,34,Real GDP by state: Wholesale trade (42)
46000,South Dakota,35,Real GDP by state: Retail trade (44-45)
46000,South Dakota,36,Real GDP by state: Transportation and warehousing (48-49)
46000,South Dakota,45,Real GDP by state: Information (51)
46000,South Dakota,51,Real GDP by state: Finance and insurance (52)
46000,South Dakota,56,Real GDP by state: Real estate and rental and leasing (53)
46000,South Dakota,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
46000,South Dakota,60,"Real GDP by state: Professional, scientific, and technical services (54)"
46000,South Dakota,64,Real GDP by state: Management of companies and enterprises (55)
46000,South Dakota,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
46000,South Dakota,69,Real GDP by state: Educational services (61)
46000,South Dakota,70,Real GDP by state: Health care and social assistance (62)
46000,South Dakota,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
46000,South Dakota,79,Real GDP by state: Accommodation and food services (72)
46000,South Dakota,82,Real GDP by state: Other services (except government and government enterprises) (81)
46000,South Dakota,83,Real GDP by state: Government and government enterprises (92)
46000,South Dakota,84,Real GDP by state: Federal civilian
46000,South Dakota,85,Real GDP by state: Military
46000,South Dakota,86,Real GDP by state: State and local
47000,Tennessee,1,Real GDP by state: All industry total
47000,Tennessee,10,Real GDP by state: Utilities (22)
47000,Tennessee,11,Real GDP by state: Construction (23)
47000,Tennessee,12,Real GDP by state: Manufacturing (31-33)
47000,Tennessee,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
47000,Tennessee,2,Real GDP by state: Private industries
47000,Tennessee,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
47000,Tennessee,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
47000,Tennessee,34,Real GDP by state: Wholesale trade (42)
47000,Tennessee,35,Real GDP by state: Retail trade (44-45)
47000,Tennessee,36,Real GDP by state: Transportation and warehousing (48-49)
47000,Tennessee,45,Real GDP by state: Information (51)
47000,Tennessee,51,Real GDP by state: Finance and insurance (52)
47000,Tennessee,56,Real GDP by state: Real estate and rental and leasing (53)
47000,Tennessee,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
47000,Tennessee,60,"Real GDP by state: Professional, scientific, and technical services (54)"
47000,Tennessee,64,Real GDP by state: Management of companies and enterprises (55)
47000,Tennessee,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
47000,Tennessee,69,Real GDP by state: Educational services (61)
47000,Tennessee,70,Real GDP by state: Health care and social assistance (62)
47000,Tennessee,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
47000,Tennessee,79,Real GDP by state: Accommodation and food services (72)
47000,Tennessee,82,Real GDP by state: Other services (except government and government enterprises) (81)
47000,Tennessee,83,Real GDP by state: Government and government enterprises (92)
47000,Tennessee,84,Real GDP by state: Federal civilian
47000,Tennessee,85,Real GDP by state: Military
47000,Tennessee,86,Real GDP by state: State and local
48000,Texas,1,Real GDP by state: All industry total
48000,Texas,10,Real GDP by state: Utilities (22)
48000,Texas,11,Real GDP by state: Construction (23)
48000,Texas,12,Real GDP by state: Manufacturing (31-33)
48000,Texas,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
48000,Texas,2,Real GDP by state: Private industries
48000,Texas,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
48000,Texas,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
48000,Texas,34,Real GDP by state: Wholesale trade (42)
48000,Texas,35,Real GDP by state: Retail trade (44-45)
48000,Texas,36,Real GDP by state: Transportation and warehousing (48-49)
48000,Texas,45,Real GDP by state: Information (51)
48000,Texas,51,Real GDP by state: Finance and insurance (52)
48000,Texas,56,Real GDP by state: Real estate and rental and leasing (53)
48000,Texas,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
48000,Texas,60,"Real GDP by state: Professional, scientific, and technical services (54)"
48000,Texas,64,Real GDP by state: Management of companies and enterprises (55)
48000,Texas,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
48000,Texas,69,Real GDP by state: Educational services (61)
48000,Texas,70,Real GDP by state: Health care and social assistance (62)
48000,Texas,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
48000,Texas,79,Real GDP by state: Accommodation and food services (72)
48000,Texas,82,Real GDP by state: Other services (except government and government enterprises) (81)
48000,Texas,83,Real GDP by state: Government and government enterprises (92)
48000,Texas,84,Real GDP by state: Federal civilian
48000,Texas,85,Real GDP by state: Military
48000,Texas,86,Real GDP by state: State and local
49000,Utah,1,Real GDP by state: All industry total
49000,Utah,10,Real GDP by state: Utilities (22)
49000,Utah,11,Real GDP by state: Construction (23)
49000,Utah,12,Real GDP by state: Manufacturing (31-33)
49000,Utah,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
49000,Utah,2,Real GDP by state: Private industries
49000,Utah,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
49000,Utah,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
49000,Utah,34,Real GDP by state: Wholesale trade (42)
49000,Utah,35,Real GDP by state: Retail trade (44-45)
49000,Utah,36,Real GDP by state: Transportation and warehousing (48-49)
49000,Utah,45,Real GDP by state: Information (51)
49000,Utah,51,Real GDP by state: Finance and insurance (52)
49000,Utah,56,Real GDP by state: Real estate and rental and leasing (53)
49000,Utah,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
49000,Utah,60,"Real GDP by state: Professional, scientific, and technical services (54)"
49000,Utah,64,Real GDP by state: Management of companies and enterprises (55)
49000,Utah,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
49000,Utah,69,Real GDP by state: Educational services (61)
49000,Utah,70,Real GDP by state: Health care and social assistance (62)
49000,Utah,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
49000,Utah,79,Real GDP by state: Accommodation and food services (72)
49000,Utah,82,Real GDP by state: Other services (except government and government enterprises) (81)
49000,Utah,83,Real GDP by state: Government and government enterprises (92)
49000,Utah,84,Real GDP by state: Federal civilian
49000,Utah,85,Real GDP by state: Military
49000,Utah,86,Real GDP by state: State and local
50000,Vermont,1,Real GDP by state: All industry total
50000,Vermont,10,Real GDP by state: Utilities (22)
50000,Vermont,11,Real GDP by state: Construction (23)
50000,Vermont,12,Real GDP by state: Manufacturing (31-33)
50000,Vermont,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
50000,Vermont,2,Real GDP by state: Private industries
50000,Vermont,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
50000,Vermont,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
50000,Vermont,34,Real GDP by state: Wholesale trade (42)
50000,Vermont,35,Real GDP by state: Retail trade (44-45)
50000,Vermont,36,Real GDP by state: Transportation and warehousing (48-49)
50000,Vermont,45,Real GDP by state: Information (51)
50000,Vermont,51,Real GDP by state: Finance and insurance (52)
50000,Vermont,56,Real GDP by state: Real estate and rental and leasing (53)
50000,Vermont,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
50000,Vermont,60,"Real GDP by state: Professional, scientific, and technical services (54)"
50000,Vermont,64,Real GDP by state: Management of companies and enterprises (55)
50000,Vermont,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
50000,Vermont,69,Real GDP by state: Educational services (61)
50000,Vermont,70,Real GDP by state: Health care and social assistance (62)
50000,Vermont,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
50000,Vermont,79,Real GDP by state: Accommodation and food services (72)
50000,Vermont,82,Real GDP by state: Other services (except government and government enterprises) (81)
50000,Vermont,83,Real GDP by state: Government and government enterprises (92)
50000,Vermont,84,Real GDP by state: Federal civilian
50000,Vermont,85,Real GDP by state: Military
50000,Vermont,86,Real GDP by state: State and local
51000,Virginia,1,Real GDP by state: All industry total
51000,Virginia,10,Real GDP by state: Utilities (22)
51000,Virginia,11,Real GDP by state: Construction (23)
51000,Virginia,12,Real GDP by state: Manufacturing (31-33)
51000,Virginia,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
51000,Virginia,2,Real GDP by state: Private industries
51000,Virginia,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
51000,Virginia,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
51000,Virginia,34,Real GDP by state: Wholesale trade (42)
51000,Virginia,35,Real GDP by state: Retail trade (44-45)
51000,Virginia,36,Real GDP by state: Transportation and warehousing (48-49)
51000,Virginia,45,Real GDP by state: Information (51)
51000,Virginia,51,Real GDP by state: Finance and insurance (52)
51000,Virginia,56,Real GDP by state: Real estate and rental and leasing (53)
51000,Virginia,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
51000,Virginia,60,"Real GDP by state: Professional, scientific, and technical services (54)"
51000,Virginia,64,Real GDP by state: Management of companies and enterprises (55)
51000,Virginia,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
51000,Virginia,69,Real GDP by state: Educational services (61)
51000,Virginia,70,Real GDP by state: Health care and social assistance (62)
51000,Virginia,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
51000,Virginia,79,Real GDP by state: Accommodation and food services (72)
51000,Virginia,82,Real GDP by state: Other services (except government and government enterprises) (81)
51000,Virginia,83,Real GDP by state: Government and government enterprises (92)
51000,Virginia,84,Real GDP by state: Federal civilian
51000,Virginia,85,Real GDP by state: Military
51000,Virginia,86,Real GDP by state: State and local
53000,Washington,1,Real GDP by state: All industry total
53000,Washington,10,Real GDP by state: Utilities (22)
53000,Washington,11,Real GDP by state: Construction (23)
53000,Washington,12,Real GDP by state: Manufacturing (31-33)
53000,Washington,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
53000,Washington,2,Real GDP by state: Private industries
53000,Washington,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
53000,Washington,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
53000,Washington,34,Real GDP by state: Wholesale trade (42)
53000,Washington,35,Real GDP by state: Retail trade (44-45)
53000,Washington,36,Real GDP by state: Transportation and warehousing (48-49)
53000,Washington,45,Real GDP by state: Information (51)
53000,Washington,51,Real GDP by state: Finance and insurance (52)
53000,Washington,56,Real GDP by state: Real estate and rental and leasing (53)
53000,Washington,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
53000,Washington,60,"Real GDP by state: Professional, scientific, and technical services (54)"
53000,Washington,64,Real GDP by state: Management of companies and enterprises (55)
53000,Washington,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
53000,Washington,69,Real GDP by state: Educational services (61)
53000,Washington,70,Real GDP by state: Health care and social assistance (62)
53000,Washington,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
53000,Washington,79,Real GDP by state: Accommodation and food services (72)
53000,Washington,82,Real GDP by state: Other services (except government and government enterprises) (81)
53000,Washington,83,Real GDP by state: Government and government enterprises (92)
53000,Washington,84,Real GDP by state: Federal civilian
53000,Washington,85,Real GDP by state: Military
53000,Washington,86,Real GDP by state: State and local
54000,West Virginia,1,Real GDP by state: All industry total
54000,West Virginia,10,Real GDP by state: Utilities (22)
54000,West Virginia,11,Real GDP by state: Construction (23)
54000,West Virginia,12,Real GDP by state: Manufacturing (31-33)
54000,West Virginia,13,"Real GDP by state: Durable goods manufacturing (321,327-339)"
54000,West Virginia,2,Real GDP by state: Private industries
54000,West Virginia,25,"Real GDP by state: Nondurable goods manufacturing (311-316,322-326)"
54000,West Virginia,3,"Real GDP by state: Agriculture, forestry, fishing and hunting (11)"
54000,West Virginia,34,Real GDP by state: Wholesale trade (42)
54000,West Virginia,35,Real GDP by state: Retail trade (44-45)
54000,West Virginia,36,Real GDP by state: Transportation and warehousing (48-49)
54000,West Virginia,45,Real GDP by state: Information (51)
54000,West Virginia,51,Real GDP by state: Finance and insurance (52)
54000,West Virginia,56,Real GDP by state: Real estate and rental and leasing (53)
54000,West Virginia,6,"Real GDP by state: Mining, quarrying, and oil and gas extraction (21)"
54000,West Virginia,60,"Real GDP by state: Professional, scientific, and technical services (54)"
54000,West Virginia,64,Real GDP by state: Management of companies and enterprises (55)
54000,West Virginia,65,Real GDP by state: Administrative and support and waste management and remediation services (56)
54000,West Virginia,69,Real GDP by state: Educational services (61)
54000,West Virginia,70,Real GDP by state: Health care and social assistance (62)
54000,West Virginia,76,"Real GDP by state: Arts, entertainment, and recreation (71)"
54000,West Virginia,79,Real GDP by state: Accommodation and food services (72)
54000,West Virginia,82,Real GDP by state: Other services (except government and government enterprises) (81)
54000,West Virginia,83,Real GDP by state: Government and government enterprises (92)
54000,West Virginia,84,Real GDP by state: Federal civilian
54000,West Virginia,85,Real GDP by state: Military
54000,West Virginia,86,Real GDP by state: State and local
